sdtname,object-id,st-area(shape),district,timeperiod,total-tender-awarded-value,others-tenders-awarded-value,repair-and-restoration-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,total-rail-length,rail-count,total-road-length,health-centres-count,stname,dtname,st-area-sh,st-length-,remarks,dist-lgd,state-lgd,subdt-lgd,ac-no,st-length(shape),elevation-mean,slope-mean,stcode11,dtcode11,sub-district-code,urban-hhd,urban-electricity,urban-tele,urban-hhd-pipe,urban-no-sanitation,rural-hhd,total-hhd,avg-electricity,avg-tele,sd-piped-hhds-pct,sd-nosanitation-hhds-pct,total-hhd.1,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,topsis-score,risk-score
Kanth,09-137-00718,389681118.89096606,Amroha,2025_05,0.0,0.0,0.0,0.05,0.05,282.0,13.27,0.0,0.0,0.0,0.0,0.9,19908.0,39709.0,374229.0,272,25029.0,4.0,46611.0,31.0,UTTAR PRADESH,Amroha,0.0,0.0,0.0,154.0,9.0,718.0,25.0,164751.22473090058,209.0,64.25698622033728,9.0,137.0,718.0,5790.285379161006,115805.70758322012,17370.856137483017,1084.5204515168564,364.78797888714337,57307.0,63097.0,11.1,2.0,17.67,3.84,63097.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.40368621457298853,3
Tanda,09-136-00724,409495856.7092862,Rampur,2025_05,0.0,0.0,0.0,0.07,0.07,287.0,19.09,0.0,0.0,0.0,0.0,0.89,24495.0,53808.0,517642.0,451,0.0,0.0,71052.0,38.0,UTTAR PRADESH,Rampur,0.0,0.0,0.0,176.0,9.0,724.0,34.0,175171.97177447187,203.0,69.46706962909369,9.0,136.0,724.0,8588.941358483356,171778.8271696671,25766.82407545007,1608.7087164439326,541.1033055844515,52335.0,60924.0,10.9,3.0,14.42,6.04,60924.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.40368621457298853,3
Jasrana,09-147-00773,1048127390.615976,Firozabad,2025_05,0.0,0.0,0.0,0.08,0.05,746.0,39.41,0.0,0.0,0.0,0.0,0.87,38795.0,61524.0,648198.0,1142,0.0,0.0,122715.0,88.0,UTTAR PRADESH,Firozabad,0.0,0.0,0.0,143.0,9.0,773.0,96.0,211578.0969840703,164.0,74.32854569769869,9.0,147.0,773.0,6156.923867930537,123138.47735861076,18470.77160379161,1153.1918404633896,387.88620367962386,82051.0,88208.0,11.7,2.0,6.59,9.41,88208.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.40368621457298853,3
Mahavan,09-145-00763,605433094.467712,Mathura,2025_05,0.0,0.0,0.0,0.07,0.05,433.0,23.04,0.0,0.0,0.0,0.0,0.85,12057.0,19490.0,187422.0,197,7473.0,5.0,138608.0,49.0,UTTAR PRADESH,Mathura,0.0,0.0,0.0,167.0,9.0,763.0,85.0,216765.3666573953,171.0,75.93638374727662,9.0,145.0,763.0,2642.3196941873302,52846.393883746605,7926.959082561991,494.906478721287,166.4661407338018,75469.0,78111.0,10.4,2.0,11.16,3.6,78111.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.40368621457298853,3
Thakurdwara,09-135-00717,728138088.4048432,Moradabad,2025_05,0.0,0.0,0.0,0.07,0.04,518.0,20.81,0.0,0.0,0.0,0.0,0.9,32987.0,73481.0,664229.0,892,0.0,0.0,97002.0,72.0,UTTAR PRADESH,Moradabad,0.0,0.0,0.0,171.0,9.0,717.0,26.0,225841.18367380888,214.0,63.98984151058718,9.0,135.0,717.0,3521.950736667799,70439.01473335599,10565.852210003395,659.6613729778787,221.88289641007137,104531.0,108053.0,10.8,2.0,12.66,4.35,108053.0,1,3,5,1,2025-2026,0.0,0.0,0.0,0.40368621457298853,3
Nanpara,09-180-00919,2864596268.542749,Bahraich,2025_05,0.0,0.0,0.0,0.08,0.04,2047.0,79.87,0.0,0.0,0.0,0.0,0.88,103588.0,192992.0,1641855.0,1294,118089.0,32.0,189821.0,127.0,UTTAR PRADESH,Bahraich,0.0,0.0,0.0,125.0,9.0,919.0,282.0,402837.52077043545,135.0,68.35812374770802,9.0,180.0,919.0,14675.783565355385,293515.67130710767,44027.350696066154,2748.7742617910635,924.5743646173892,162898.0,177574.0,11.7,2.0,23.25,18.14,177574.0,3,2,5,5,2025-2026,0.0,0.0,0.0,0.39452383740072655,3
Bidhuna,09-162-00841,1400986250.5871418,Auraiya,2025_05,0.0,0.0,0.0,0.04,0.03,1012.0,25.34,0.0,0.0,0.0,0.0,0.85,62237.0,77921.0,881747.0,1059,26145.0,3.0,219754.0,78.0,UTTAR PRADESH,Auraiya,0.0,0.0,0.0,122.0,9.0,841.0,202.0,232252.43593856948,142.0,67.87496663508242,9.0,162.0,841.0,5670.308254076088,113406.16508152176,17010.924762228264,1062.0487359884512,357.22942000679353,144944.0,150614.0,10.8,2.0,20.4,14.24,150614.0,2,2,5,5,2025-2026,0.0,0.0,0.0,0.37336741490629527,3
Mankapur,09-183-00931,913935308.8770312,Gonda,2025_05,0.0,0.0,0.0,0.09,0.07,660.0,46.85,0.0,0.0,0.0,0.0,0.91,54031.0,83327.0,818639.0,1213,49334.0,12.0,120589.0,89.0,UTTAR PRADESH,Gonda,0.0,0.0,0.0,147.0,9.0,931.0,301.0,269893.15941194963,97.0,71.4900227318963,9.0,183.0,931.0,2519.4212938391647,50388.425876783294,7558.263881517494,471.8876083360755,158.72354151186738,153912.0,156431.0,10.2,2.0,10.57,12.32,156431.0,2,2,5,5,2025-2026,0.0,0.0,0.0,0.37336741490629527,3
Mohammdi,09-153-00800,1704252670.545392,Kheri,2025_05,0.0,0.0,0.0,0.09,0.02,1198.0,29.59,0.0,0.0,0.0,0.0,0.88,68348.0,116153.0,1128480.0,826,25031.0,7.0,243266.0,115.0,UTTAR PRADESH,Kheri,0.0,0.0,0.0,159.0,9.0,800.0,144.0,418357.7157201937,151.0,70.45287872876733,9.0,153.0,800.0,8226.965822966204,164539.3164593241,24680.897468898613,1540.91069864157,518.2988468468708,105259.0,113486.0,10.5,2.0,17.91,11.56,113486.0,2,2,5,5,2025-2026,0.0,0.0,0.0,0.37336741490629527,3
Biswan,09-154-00806,1235100016.9524198,Sitapur,2025_05,0.0,0.0,0.0,0.07,0.04,883.0,34.74,0.0,0.0,0.0,0.0,0.87,61158.0,95789.0,932326.0,798,21629.0,3.0,133678.0,84.0,UTTAR PRADESH,Sitapur,0.0,0.0,0.0,183.0,9.0,806.0,149.0,294264.58265997923,124.0,66.14629464050913,9.0,154.0,806.0,3765.5992723547897,75311.9854470958,11296.79781706437,705.2967437120521,237.23275415835175,170359.0,174125.0,10.4,2.0,12.88,19.72,174125.0,2,2,5,5,2025-2026,0.0,0.0,0.0,0.37336741490629527,3
Mohammadabad,09-195-00990,1076911387.0565395,Ghazipur,2025_05,0.0,0.0,0.0,0.1,0.09,778.0,66.4,0.0,0.0,0.0,0.0,0.94,88940.0,105312.0,1130805.0,1224,34369.0,5.0,270084.0,115.0,UTTAR PRADESH,Ghazipur,0.0,0.0,0.0,146.0,9.0,990.0,378.0,241379.59511440797,65.0,69.4647808949687,9.0,195.0,990.0,3926.513008449389,78530.26016898778,11779.539025348167,735.4358864825705,247.3703195323115,143166.0,147093.0,11.1,2.0,12.29,9.93,147093.0,2,2,5,5,2025-2026,0.0,0.0,0.0,0.37336741490629527,3
Kulpahar,09-169-00868,1501829578.67865,Mahoba,2025_05,0.0,0.0,0.0,0.04,0.01,1097.0,15.37,0.0,0.0,0.0,0.0,0.87,32333.0,33971.0,407058.0,624,36918.0,10.0,125491.0,94.0,UTTAR PRADESH,Mahoba,0.0,0.0,0.0,165.0,9.0,868.0,231.0,408774.7395679374,199.0,75.05985091792532,9.0,169.0,868.0,7057.8377035389785,141156.75407077957,21173.513110616936,1321.9330018728506,444.64377532295566,76902.0,83960.0,11.4,2.0,23.6,14.19,83960.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.3583130134079997,3
Mauranipur,09-166-00859,1364992266.5528617,Jhansi,2025_05,0.0,0.0,0.0,0.02,0.01,1002.0,10.48,0.0,0.0,0.0,0.0,0.88,35558.0,39208.0,477617.0,516,33206.0,12.0,178906.0,98.0,UTTAR PRADESH,Jhansi,0.0,0.0,0.0,153.0,9.0,859.0,224.0,449383.8766828492,217.0,74.6114186709913,9.0,166.0,859.0,13925.010190217394,278500.2038043479,41775.03057065218,2608.1544086277177,877.2756419836958,83563.0,97488.0,11.7,2.0,30.88,14.44,97488.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.3583130134079997,3
Gauriganj,09-706-00913,733229960.7296718,Amethi,2025_05,0.0,0.0,0.0,0.06,0.04,533.0,22.52,0.0,0.0,0.0,0.0,0.96,40449.0,45712.0,522713.0,527,16298.0,4.0,124726.0,58.0,UTTAR PRADESH,Amethi,0.0,0.0,0.0,640.0,9.0,913.0,185.0,167706.77615109883,105.0,73.22710720993523,9.0,706.0,913.0,184.3411785623302,3686.823571246604,553.0235356869905,34.527102744724445,11.613494249426802,100256.0,100440.0,10.1,2.0,6.53,8.55,100440.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.3583130134079997,3
Bharthana,09-161-00839,898611824.5508041,Etawah,2025_05,0.0,0.0,0.0,0.04,0.02,642.0,12.54,0.0,0.0,0.0,0.0,0.86,47289.0,56304.0,637411.0,948,23476.0,5.0,243680.0,80.0,UTTAR PRADESH,Etawah,0.0,0.0,0.0,139.0,9.0,839.0,201.0,177917.96091766324,146.0,67.5404917804715,9.0,161.0,839.0,11490.655889096468,229813.11778192935,34471.967667289406,2152.1998480277684,723.9113210130774,70938.0,82429.0,10.7,2.0,17.07,8.96,82429.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.3583130134079997,3
Fatehabad,09-146-00769,789004088.4720188,Agra,2025_05,0.0,0.0,0.0,0.04,0.02,569.0,13.56,0.0,0.0,0.0,0.0,0.86,33033.0,56492.0,591005.0,706,43819.0,12.0,151460.0,67.0,UTTAR PRADESH,Agra,0.0,0.0,0.0,118.0,9.0,769.0,93.0,214607.0018251029,159.0,74.19971804330763,9.0,146.0,769.0,7915.242150348166,158304.84300696332,23745.7264510445,1482.5248547602116,498.6602554719345,83082.0,90997.0,11.6,2.0,8.98,9.2,90997.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.3583130134079997,3
Mahmudabad,09-154-00807,1026696377.6876886,Sitapur,2025_05,0.0,0.0,0.0,0.07,0.06,739.0,42.92,0.0,0.0,0.0,0.0,0.88,50484.0,78492.0,762631.0,829,19671.0,3.0,104351.0,78.0,UTTAR PRADESH,Sitapur,0.0,0.0,0.0,183.0,9.0,807.0,151.0,247428.78171714648,119.0,66.6131360348694,9.0,154.0,807.0,6250.315206776495,125006.3041355299,18750.945620329483,1170.6840382292376,393.7698580269192,118222.0,124472.0,10.7,2.0,12.84,16.83,124472.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.3583130134079997,3
Karhal,09-148-00776,693056190.5718396,Mainpuri,2025_05,0.0,0.0,0.0,0.04,0.02,503.0,10.58,0.0,0.0,0.0,0.0,0.87,27152.0,36576.0,394679.0,497,20604.0,15.0,148633.0,51.0,UTTAR PRADESH,Mainpuri,0.0,0.0,0.0,166.0,9.0,776.0,110.0,201335.8607361729,154.0,67.62529523942824,9.0,148.0,776.0,5884.572687563689,117691.4537512738,17653.718062691067,1102.180464380679,370.7280793165125,63168.0,69053.0,10.8,2.0,15.63,12.9,69053.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.3583130134079997,3
Bah,09-146-00770,1120161558.8320425,Agra,2025_05,0.0,0.0,0.0,0.05,0.04,808.0,30.68,0.0,0.0,0.0,0.0,0.86,32496.0,54897.0,574781.0,689,50406.0,10.0,154005.0,91.0,UTTAR PRADESH,Agra,0.0,0.0,0.0,118.0,9.0,770.0,94.0,274295.4903408527,149.0,74.71968109204,9.0,146.0,770.0,6404.4146728515625,128088.29345703124,19213.244018554688,1199.5468682250976,403.4781243896484,80829.0,87233.0,11.0,2.0,6.03,10.28,87233.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.3583130134079997,3
Raniganj,09-173-00884,528139736.3412453,Pratapgarh,2025_05,0.0,0.0,0.0,0.05,0.05,380.0,19.38,0.0,0.0,0.0,0.0,0.99,33149.0,35465.0,417333.0,278,23470.0,7.0,78965.0,39.0,UTTAR PRADESH,Pratapgarh,0.0,0.0,0.0,174.0,9.0,884.0,250.0,159943.82690461708,94.0,73.79373222392321,9.0,173.0,884.0,1813.4363058338995,36268.72611667799,5440.308917501699,339.6566200826894,114.24648726753568,90042.0,91855.0,10.8,2.0,12.04,14.21,91855.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.3583130134079997,3
Akbarpur,09-178-00910,731016154.6602824,Ambedkar Nagar,2025_05,0.0,0.0,0.0,0.06,0.04,526.0,23.62,0.0,0.0,0.0,0.0,0.96,58539.0,59614.0,705989.0,942,38944.0,12.0,160346.0,99.0,UTTAR PRADESH,Ambedkar Nagar,0.0,0.0,0.0,121.0,9.0,910.0,281.0,213017.50576110528,90.0,69.46429955981051,9.0,178.0,910.0,4775.5849556300955,95511.69911260191,14326.754866890284,894.4670621895168,300.861852204696,100930.0,105706.0,11.1,2.0,14.52,12.18,105706.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.3583130134079997,3
Bhatpar Rani,09-190-00963,447757082.8095866,Deoria,2025_05,0.0,0.0,0.0,0.11,0.06,322.0,18.23,0.0,0.0,0.0,0.0,1.01,42502.0,46838.0,520496.0,409,14723.0,5.0,127087.0,73.0,UTTAR PRADESH,Deoria,0.0,0.0,0.0,137.0,9.0,963.0,340.0,139911.67694591556,67.0,72.22656817631388,9.0,190.0,963.0,5483.575492527174,109671.50985054349,16450.72647758152,1027.0736897503396,345.46525602921196,99546.0,105030.0,11.0,2.0,15.29,11.61,105030.0,1,2,5,5,2025-2026,0.0,0.0,0.0,0.3583130134079997,3
Shahjahanpur,09-152-00795,1316183866.0997925,Shahjahanpur,2025_05,0.0,0.0,0.0,0.04,0.02,939.0,23.41,0.0,0.0,0.0,0.0,0.86,74630.0,141252.0,1347338.0,1243,56978.0,19.0,257939.0,103.0,UTTAR PRADESH,Shahjahanpur,0.0,0.0,0.0,180.0,9.0,795.0,136.0,236446.00051128745,150.0,64.63483943599245,9.0,152.0,795.0,47847.87776781165,956957.555356233,143543.63330343497,8961.907505911122,3014.4162993721343,177410.0,225258.0,11.7,2.0,10.76,10.92,225258.0,3,2,5,4,2025-2026,0.0,0.0,0.0,0.35582016082919626,3
Gonda,09-183-00928,1483023819.65607,Gonda,2025_05,0.0,0.0,0.0,0.06,0.04,1064.0,40.9,0.0,0.0,0.0,0.0,0.91,103450.0,159728.0,1569283.0,1901,77003.0,18.0,210567.0,121.0,UTTAR PRADESH,Gonda,0.0,0.0,0.0,147.0,9.0,928.0,295.0,280444.63762818376,106.0,69.95399515407979,9.0,183.0,928.0,22339.21783447266,446784.3566894532,67017.65350341798,4184.135500396729,1407.3707235717775,260973.0,283312.0,11.2,2.0,8.84,11.31,283312.0,3,2,5,4,2025-2026,0.0,0.0,0.0,0.35582016082919626,3
Kanpur,09-164-00849,1334431345.1519291,Kanpur Nagar,2025_05,0.0,0.0,0.0,0.05,0.03,968.0,33.61,0.0,0.0,0.0,0.0,0.85,285179.0,267150.0,3992963.0,3752,123457.0,41.0,403008.0,213.0,UTTAR PRADESH,Kanpur Nagar,0.0,0.0,0.0,157.0,9.0,849.0,210.0,274456.586145151,123.0,68.13811088258588,9.0,164.0,849.0,219849.8116269319,4396996.232538639,659549.4348807958,41177.869717724345,13850.538132496711,85288.0,305138.0,17.5,3.0,19.5,6.1,305138.0,5,2,5,1,2025-2026,0.0,0.0,0.0,0.34629514015035073,3
Agra,09-146-00766,688694714.6011865,Agra,2025_05,0.0,0.0,0.0,0.07,0.04,496.0,18.1,0.0,0.0,0.0,0.0,0.86,159574.0,271305.0,2863963.0,1999,69392.0,32.0,364505.0,121.0,UTTAR PRADESH,Agra,0.0,0.0,0.0,118.0,9.0,766.0,90.0,178916.48858319886,163.0,76.00411780082415,9.0,146.0,766.0,324666.456139606,6493329.12279212,973999.368418818,60810.02723494821,20453.986736795177,127177.0,451843.0,17.6,3.0,15.18,5.46,451843.0,5,2,5,1,2025-2026,0.0,0.0,0.0,0.34629514015035073,3
Bhogaon,09-148-00777,1501267400.2022707,Mainpuri,2025_05,0.0,0.0,0.0,0.05,0.04,1068.0,37.49,0.0,0.0,0.0,0.0,0.87,73493.0,99944.0,1065287.0,1586,23640.0,5.0,190841.0,128.0,UTTAR PRADESH,Mainpuri,0.0,0.0,0.0,166.0,9.0,777.0,109.0,269908.5750790272,152.0,63.18931784976845,9.0,148.0,777.0,16036.93441639776,320738.6883279552,48110.80324919328,3003.7178161913,1010.3268682330588,124794.0,140831.0,10.7,2.0,14.44,8.13,140831.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.3309018558047659,3
Firozabad,09-147-00772,575021373.7070752,Firozabad,2025_05,0.0,0.0,0.0,0.06,0.05,411.0,21.12,0.0,0.0,0.0,0.0,0.87,65275.0,103945.0,1092392.0,906,16307.0,5.0,131472.0,69.0,UTTAR PRADESH,Firozabad,0.0,0.0,0.0,143.0,9.0,772.0,95.0,229294.46715623236,161.0,73.83666539401479,9.0,147.0,772.0,9365.81978175951,187316.3956351902,28097.45934527853,1754.2180451235563,590.0466462508491,104069.0,113435.0,11.5,2.0,15.75,9.76,113435.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.3309018558047659,3
Haidergarh,09-176-00901,951691654.3059916,Barabanki,2025_05,0.0,0.0,0.0,0.06,0.04,685.0,28.46,0.0,0.0,0.0,0.0,0.9,56982.0,80487.0,817257.0,860,27627.0,9.0,246339.0,71.0,UTTAR PRADESH,Barabanki,0.0,0.0,0.0,129.0,9.0,901.0,272.0,238217.0688841064,112.0,69.39679878936035,9.0,176.0,901.0,7266.137960682745,145322.7592136549,21798.413882048233,1360.947640035878,457.7666915230129,131385.0,138651.0,11.3,2.0,17.87,11.5,138651.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.3309018558047659,3
Balrampur,09-182-00925,1369129760.989272,Balrampur,2025_05,0.0,0.0,0.0,0.06,0.05,969.0,47.1,0.0,0.0,0.0,0.0,0.91,58194.0,102619.0,903065.0,916,20792.0,4.0,183514.0,80.0,UTTAR PRADESH,Balrampur,0.0,0.0,0.0,127.0,9.0,925.0,291.0,341518.0276974128,127.0,69.74358152975488,9.0,182.0,925.0,24213.007348102074,484260.1469620415,72639.02204430621,4535.096276299519,1525.4194629304309,126172.0,150385.0,12.2,2.0,19.43,10.03,150385.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.3309018558047659,3
Bahraich,09-180-00921,1049024419.5396532,Bahraich,2025_05,0.0,0.0,0.0,0.06,0.04,749.0,33.59,0.0,0.0,0.0,0.0,0.87,71130.0,133449.0,1119096.0,1044,50648.0,14.0,139201.0,108.0,UTTAR PRADESH,Bahraich,0.0,0.0,0.0,125.0,9.0,921.0,287.0,313775.512795035,117.0,64.72531002995127,9.0,180.0,921.0,24213.637536090355,484272.7507218071,72640.91260827106,4535.214310509723,1525.4591647736925,109597.0,133811.0,13.0,2.0,19.2,15.39,133811.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.3309018558047659,3
Kaiserganj,09-180-00922,1273850602.967038,Bahraich,2025_05,0.0,0.0,0.0,0.07,0.06,926.0,53.12,0.0,0.0,0.0,0.0,0.88,67409.0,124887.0,1081956.0,1315,11237.0,7.0,106310.0,86.0,UTTAR PRADESH,Bahraich,0.0,0.0,0.0,125.0,9.0,922.0,287.0,225300.55965079452,110.0,61.09415959263771,9.0,180.0,922.0,1672.461919369905,33449.2383873981,5017.3857581097145,313.2521174979832,105.36510092030402,150619.0,152291.0,11.2,2.0,32.51,16.75,152291.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.3309018558047659,3
Tilhar,09-152-00794,1382260681.0611176,Shahjahanpur,2025_05,0.0,0.0,0.0,0.05,0.03,984.0,33.25,0.0,0.0,0.0,0.0,0.86,52921.0,99933.0,943502.0,963,48952.0,11.0,117463.0,118.0,UTTAR PRADESH,Shahjahanpur,0.0,0.0,0.0,180.0,9.0,794.0,131.0,324982.8640504056,157.0,65.05539925496994,9.0,152.0,794.0,11841.109499724016,236822.18999448032,35523.32849917205,2217.839809298308,745.9898984826131,135967.0,147808.0,9.7,2.0,17.71,11.99,147808.0,2,2,5,4,2025-2026,0.0,0.0,0.0,0.3309018558047659,3
Mahoba,09-169-00870,1515962218.8962724,Mahoba,2025_05,0.0,0.0,0.0,0.07,0.03,1106.0,33.91,0.0,0.0,0.0,0.0,0.87,45290.0,47211.0,532181.0,631,49152.0,13.0,228653.0,67.0,UTTAR PRADESH,Mahoba,0.0,0.0,0.0,165.0,9.0,870.0,230.0,347243.7437529829,175.0,70.07364249410008,9.0,169.0,870.0,13922.592561141306,278451.8512228261,41767.77768342392,2607.7015867017667,877.1233313519023,70036.0,83959.0,11.6,2.0,25.87,9.7,83959.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.31497290603714456,3
Ramnagar,09-176-00897,561683241.8980553,Barabanki,2025_05,0.0,0.0,0.0,0.08,0.07,396.0,26.17,0.0,0.0,0.0,0.0,0.89,27243.0,38969.0,398844.0,406,33396.0,13.0,42185.0,37.0,UTTAR PRADESH,Barabanki,0.0,0.0,0.0,129.0,9.0,897.0,267.0,186031.6979791906,112.0,61.934294346634594,9.0,176.0,897.0,3273.255376401155,65465.1075280231,9819.766129203465,613.0807319999363,206.21508871327276,77454.0,80727.0,9.7,2.0,18.43,9.75,80727.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.31497290603714456,3
Ramsanehighat,09-176-00900,730953158.23344,Barabanki,2025_05,0.0,0.0,0.0,0.07,0.04,530.0,21.98,0.0,0.0,0.0,0.0,0.9,39766.0,56463.0,565107.0,546,11432.0,3.0,144856.0,72.0,UTTAR PRADESH,Barabanki,0.0,0.0,0.0,129.0,9.0,900.0,270.0,238370.90206338788,108.0,65.99469052435211,9.0,176.0,900.0,1829.8470936650815,36596.941873301635,5489.541280995245,342.7303606434698,115.28036690090016,93498.0,95328.0,11.1,2.0,2.54,5.65,95328.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.31497290603714456,3
Tanda,09-178-00907,602612558.163777,Ambedkar Nagar,2025_05,0.0,0.0,0.0,0.12,0.06,437.0,26.28,0.0,0.0,0.0,0.0,0.96,66060.0,67226.0,787513.0,971,8497.0,2.0,156160.0,73.0,UTTAR PRADESH,Ambedkar Nagar,0.0,0.0,0.0,121.0,9.0,907.0,278.0,174497.9814507885,89.0,69.95743175008555,9.0,178.0,907.0,6849.0725575322695,136981.4511506454,20547.21767259681,1282.831290025794,431.491571124533,100207.0,107056.0,11.6,2.0,13.05,7.46,107056.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.31497290603714456,3
Kheragarh,09-146-00768,1012844329.4528624,Agra,2025_05,0.0,0.0,0.0,0.04,0.03,728.0,19.79,0.0,0.0,0.0,0.0,0.86,34434.0,59409.0,619628.0,661,19456.0,11.0,197150.0,99.0,UTTAR PRADESH,Agra,0.0,0.0,0.0,118.0,9.0,768.0,92.0,293904.66243984125,176.0,76.65829345059291,9.0,146.0,768.0,6441.8940270465355,128837.88054093072,19325.682081139606,1206.566751265816,405.8393237039317,81510.0,87952.0,11.3,2.0,11.73,7.7,87952.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.31497290603714456,3
Talbehat,09-167-00861,1464089916.8411548,Lalitpur,2025_05,0.0,0.0,0.0,0.03,0.02,1070.0,19.3,0.0,0.0,0.0,0.0,0.89,28710.0,50293.0,452569.0,360,31545.0,6.0,237350.0,72.0,UTTAR PRADESH,Lalitpur,0.0,0.0,0.0,161.0,9.0,861.0,226.0,217684.33954621316,319.0,71.45730879944666,9.0,167.0,861.0,10682.83797554348,213656.7595108696,32048.51392663044,2000.8955528192937,673.0187924592392,77590.0,88273.0,10.7,2.0,27.22,10.7,88273.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.31497290603714456,3
Akbarpur,09-163-00845,1051286254.958132,Kanpur Dehat,2025_05,0.0,0.0,0.0,0.05,0.03,764.0,25.6,0.0,0.0,0.0,0.0,0.85,53613.0,57914.0,680747.0,826,52530.0,13.0,250301.0,78.0,UTTAR PRADESH,Kanpur Dehat,0.0,0.0,0.0,156.0,9.0,845.0,206.0,244213.5682045967,129.0,66.41756556638092,9.0,163.0,845.0,14496.991285241167,289939.82570482336,43490.97385572351,2715.2864677256707,913.3104509701936,68995.0,83492.0,12.9,2.0,19.53,8.25,83492.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.31497290603714456,3
Rasra,09-193-00977,660574041.9441323,Ballia,2025_05,0.0,0.0,0.0,0.1,0.06,480.0,26.98,0.0,0.0,0.0,0.0,0.93,53266.0,57704.0,659709.0,665,22908.0,4.0,146100.0,65.0,UTTAR PRADESH,Ballia,0.0,0.0,0.0,126.0,9.0,977.0,358.0,178074.94602988413,65.0,72.67459384805495,9.0,193.0,977.0,7716.64163340693,154332.8326681386,23149.92490022079,1445.326977937118,486.1484229046366,111163.0,118880.0,10.7,2.0,11.52,9.5,118880.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.31497290603714456,3
Dalmau,09-158-00827,532662795.2358532,Rae Bareli,2025_05,0.0,0.0,0.0,0.1,0.03,389.0,12.96,0.0,0.0,0.0,0.0,0.93,27479.0,31163.0,363236.0,391,35772.0,11.0,63549.0,45.0,UTTAR PRADESH,Rae Bareli,0.0,0.0,0.0,175.0,9.0,827.0,182.0,162527.26697223185,110.0,69.37174012017955,9.0,158.0,827.0,4665.443433678669,93308.86867357338,13996.330301036009,873.8375551280146,293.92293632175614,58994.0,63659.0,11.6,2.0,14.22,9.17,63659.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.31497290603714456,3
Lalganj,09-158-00826,890435934.6178573,Rae Bareli,2025_05,0.0,0.0,0.0,0.06,0.03,641.0,19.78,0.0,0.0,0.0,0.0,0.92,48425.0,55018.0,632249.0,668,26854.0,9.0,127714.0,87.0,UTTAR PRADESH,Rae Bareli,0.0,0.0,0.0,175.0,9.0,826.0,182.0,227768.1700621848,114.0,67.3019036431967,9.0,158.0,826.0,2027.1307107676632,40542.614215353264,6081.39213230299,379.6815821267833,127.70923477836278,111988.0,114015.0,11.1,2.0,14.1,9.42,114015.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.31497290603714456,3
Shikohabad,09-147-00774,954691280.4217108,Firozabad,2025_05,0.0,0.0,0.0,0.06,0.03,682.0,21.1,0.0,0.0,0.0,0.0,0.87,50401.0,79641.0,839898.0,970,61730.0,10.0,293500.0,92.0,UTTAR PRADESH,Firozabad,0.0,0.0,0.0,143.0,9.0,774.0,99.0,237792.5759125907,156.0,74.33866228608686,9.0,147.0,774.0,17016.04210895041,340320.8421790082,51048.12632685123,3187.1046870064115,1072.0106528638755,70924.0,87940.0,12.1,2.0,14.37,7.53,87940.0,1,2,5,4,2025-2026,0.0,0.0,0.0,0.31497290603714456,3
